symbol;isin;trade_date;exchange;segment;series;trade_type;auction;quantity;price;trade_id;order_id;order_execution_time;expiry_date
BANKNIFTY25NOV55000PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;393.350.000;95347;1,9E+15;2025-10-06T09:38:39;25/11/2025
BANKNIFTY25NOV56000PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;701.550.000;116521;1,7E+15;2025-10-06T09:38:50;25/11/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;361.000.000;84180;2E+15;2025-10-06T09:39:03;28/10/2025
BANKNIFTY25NOV56000PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;702.000.000;117295;1,7E+15;2025-10-06T09:39:06;25/11/2025
BANKNIFTY25NOV54000PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;213.650.000;118471;1,7E+15;2025-10-06T09:39:31;25/11/2025
BANKNIFTY25NOV56000PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;699.000.000;118771;1,7E+15;2025-10-06T09:39:39;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;822.350.000;83764;1,8E+15;2025-10-06T09:41:13;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;822.400.000;83765;1,8E+15;2025-10-06T09:41:13;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.093.500.000;122952;1,7E+15;2025-10-06T09:41:25;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.092.300.000;122953;1,7E+15;2025-10-06T09:41:25;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;821.550.000;85340;1,8E+15;2025-10-06T09:41:58;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;824.750.000;85341;1,8E+15;2025-10-06T09:41:58;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.090.700.000;124659;1,7E+15;2025-10-06T09:42:08;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.089.050.000;124660;1,7E+15;2025-10-06T09:42:08;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;817.850.000;85807;1,8E+15;2025-10-06T09:42:15;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.091.150.000;125036;1,7E+15;2025-10-06T09:42:22;25/11/2025
BANKNIFTY25OCT53500PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;63.000.000;91941;2E+15;2025-10-06T09:43:03;28/10/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;297.150.000;328646;2E+15;2025-10-06T14:13:44;28/10/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;297.100.000;328644;2E+15;2025-10-06T14:13:44;28/10/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;297.100.000;328645;2E+15;2025-10-06T14:13:44;28/10/2025
NIFTY25OCT24700PE;;06/10/2025;NSE;FO;;buy;FALSE;75.000.000;83.600.000;5102715;1,4E+15;2025-10-06T14:14:44;28/10/2025
BANKNIFTY25OCT56000PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;457.050.000;498564;1,7E+15;2025-10-06T14:15:42;28/10/2025
NIFTY25NOV24500PE;;06/10/2025;NSE;FO;;buy;FALSE;75.000.000;128.350.000;3737777;1E+15;2025-10-06T14:16:44;25/11/2025
NIFTY25NOV25000PE;;06/10/2025;NSE;FO;;sell;FALSE;75.000.000;251.650.000;7499920;1,3E+15;2025-10-06T14:16:52;25/11/2025
NIFTY25NOV25500CE;;06/10/2025;NSE;FO;;buy;FALSE;150.000.000;266.850.000;3707608;1,6E+15;2025-10-06T14:17:22;25/11/2025
NIFTY25NOV25800CE;;06/10/2025;NSE;FO;;sell;FALSE;75.000.000;154.600.000;4698943;1,5E+15;2025-10-06T14:17:57;25/11/2025
NIFTY25NOV25200CE;;06/10/2025;NSE;FO;;sell;FALSE;75.000.000;412.500.000;3764191;1E+15;2025-10-06T14:18:54;25/11/2025
BANKNIFTY25NOV56700CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;799.450.000;330803;2E+15;2025-10-06T14:21:07;25/11/2025
BANKNIFTY25NOV56700CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;799.500.000;330804;2E+15;2025-10-06T14:21:07;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;901.650.000;334451;1,8E+15;2025-10-06T14:21:17;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;901.600.000;334452;1,8E+15;2025-10-06T14:21:17;25/11/2025
BANKNIFTY25NOV56700CE;;06/10/2025;NSE;FO;;buy;FALSE;70.000.000;805.450.000;330912;2E+15;2025-10-06T14:21:31;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;902.300.000;334655;1,8E+15;2025-10-06T14:21:40;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;902.300.000;334654;1,8E+15;2025-10-06T14:21:40;25/11/2025
BANKNIFTY25NOV56700CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;804.500.000;330967;2E+15;2025-10-06T14:21:46;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;904.300.000;334716;1,8E+15;2025-10-06T14:21:52;25/11/2025
NIFTY25O1425050CE;;06/10/2025;NSE;FO;;buy;FALSE;75.000.000;171.250.000;5662725;1,4E+15;2025-10-06T14:40:47;14/10/2025
NIFTY25O1425050PE;;06/10/2025;NSE;FO;;sell;FALSE;75.000.000;98.350.000;5663938;1,4E+15;2025-10-06T14:40:52;14/10/2025
BANKNIFTY25DEC56000CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.700.000.000;522564;1,7E+15;2025-10-06T14:41:48;30/12/2025
BANKNIFTY25DEC57000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.110.000.000;405806;1,9E+15;2025-10-06T14:42:15;30/12/2025
BANKNIFTY25OCT55700PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;352.100.000;348576;1,8E+15;2025-10-06T14:47:57;28/10/2025
BANKNIFTY25OCT53500PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;56.600.000;342816;2E+15;2025-10-06T14:48:27;28/10/2025
BANKNIFTY25OCT53500PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;56.550.000;342928;2E+15;2025-10-06T14:48:45;28/10/2025
BANKNIFTY25OCT56100CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;684.200.000;366621;1,8E+15;2025-10-06T15:08:27;28/10/2025
BANKNIFTY25OCT57000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;262.650.000;428141;1,9E+15;2025-10-06T15:08:45;28/10/2025
NIFTY25O1425050CE;;07/10/2025;NSE;FO;;buy;FALSE;75.000.000;190.500.000;37103;1,4E+15;2025-10-07T09:15:17;14/10/2025
NIFTY25O1425100CE;;07/10/2025;NSE;FO;;sell;FALSE;75.000.000;150.050.000;80999;1,5E+15;2025-10-07T09:15:24;14/10/2025
NIFTY25O1425050PE;;07/10/2025;NSE;FO;;buy;FALSE;75.000.000;78.800.000;86408;1,4E+15;2025-10-07T09:15:50;14/10/2025
BANKNIFTY25OCT56000PE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;369.150.000;209771;1,7E+15;2025-10-07T10:26:01;28/10/2025
BANKNIFTY25OCT56500PE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;560.000.000;162796;1,8E+15;2025-10-07T10:26:10;28/10/2025
BANKNIFTY25OCT56400CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;613.000.000;239752;1,7E+15;2025-10-07T10:52:27;28/10/2025
BANKNIFTY25OCT57000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;323.200.000;197631;1,9E+15;2025-10-07T10:52:49;28/10/2025
BANKNIFTY25OCT56400CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;614.900.000;240334;1,7E+15;2025-10-07T10:53:08;28/10/2025
BANKNIFTY25OCT58000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;87.850.000;240464;1,7E+15;2025-10-07T10:53:24;28/10/2025
BANKNIFTY25OCT58000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;87.850.000;240463;1,7E+15;2025-10-07T10:53:24;28/10/2025
BANKNIFTY25OCT56400CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;612.850.000;240638;1,7E+15;2025-10-07T10:53:44;28/10/2025
BANKNIFTY25OCT56100CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;795.950.000;183601;1,8E+15;2025-10-07T10:53:48;28/10/2025
BANKNIFTY25OCT59000CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;28.050.000;198366;1,9E+15;2025-10-07T10:54:05;28/10/2025
BANKNIFTY25OCT59000CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;28.050.000;198365;1,9E+15;2025-10-07T10:54:05;28/10/2025
BANKNIFTY25NOV57100CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;708.000.000;172249;2E+15;2025-10-07T11:02:43;25/11/2025
BANKNIFTY25NOV56700CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;902.500.000;172428;2E+15;2025-10-07T11:03:03;25/11/2025
BANKNIFTY25NOV57100CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;701.450.000;172729;2E+15;2025-10-07T11:03:17;25/11/2025
BANKNIFTY25NOV56700CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;898.000.000;172882;2E+15;2025-10-07T11:03:25;25/11/2025
BANKNIFTY25NOV57100CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;701.300.000;172983;2E+15;2025-10-07T11:03:30;25/11/2025
BANKNIFTY25NOV56700CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;895.500.000;173296;2E+15;2025-10-07T11:03:39;25/11/2025
BANKNIFTY25NOV57100CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;698.850.000;173444;2E+15;2025-10-07T11:03:45;25/11/2025
BANKNIFTY25NOV56700CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;900.000.000;173644;2E+15;2025-10-07T11:03:53;25/11/2025
BANKNIFTY25NOV57100CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;701.300.000;173723;2E+15;2025-10-07T11:03:59;25/11/2025
BANKNIFTY25NOV56700CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;900.500.000;173817;2E+15;2025-10-07T11:04:05;25/11/2025
BANKNIFTY25NOV57100CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;702.500.000;173995;2E+15;2025-10-07T11:04:21;25/11/2025
BANKNIFTY25NOV57100CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;708.000.000;174440;2E+15;2025-10-07T11:05:02;25/11/2025
NIFTY25O1425150CE;;07/10/2025;NSE;FO;;buy;FALSE;150.000.000;159.000.000;5457590;1,6E+15;2025-10-07T11:09:07;14/10/2025
NIFTY25O1425050CE;;07/10/2025;NSE;FO;;sell;FALSE;150.000.000;225.300.000;2808079;1,4E+15;2025-10-07T11:09:31;14/10/2025
BANKNIFTY25DEC56000PE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;720.000.000;258473;1,7E+15;2025-10-07T11:15:36;30/12/2025
BANKNIFTY25OCT58000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;81.900.000;286569;1,7E+15;2025-10-07T11:29:18;28/10/2025
BANKNIFTY25OCT58000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;81.900.000;286568;1,7E+15;2025-10-07T11:29:18;28/10/2025
NIFTY25DEC25000CE;;07/10/2025;NSE;FO;;buy;FALSE;75.000.000;804.900.000;3150700;1,3E+15;2025-10-07T11:37:19;30/12/2025
NIFTY25DEC25000CE;;07/10/2025;NSE;FO;;buy;FALSE;75.000.000;805.000.000;3193156;1,3E+15;2025-10-07T11:39:34;30/12/2025
NIFTY25DEC25500CE;;07/10/2025;NSE;FO;;sell;FALSE;75.000.000;496.000.000;7231531;1,6E+15;2025-10-07T11:39:59;30/12/2025
NIFTY25DEC25500CE;;07/10/2025;NSE;FO;;sell;FALSE;75.000.000;495.000.000;7245193;1,6E+15;2025-10-07T11:40:24;30/12/2025
NIFTY25NOV25800CE;;07/10/2025;NSE;FO;;buy;FALSE;75.000.000;191.550.000;11481043;1,5E+15;2025-10-07T14:13:21;25/11/2025
NIFTY25NOV25600CE;;07/10/2025;NSE;FO;;buy;FALSE;150.000.000;267.950.000;8002287;1,1E+15;2025-10-07T14:13:45;25/11/2025
NIFTY25NOV25500CE;;07/10/2025;NSE;FO;;sell;FALSE;150.000.000;314.050.000;13904453;1,6E+15;2025-10-07T14:13:51;25/11/2025
BANKNIFTY25DEC55500PE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;540.000.000;325185;2E+15;2025-10-07T14:16:40;30/12/2025
BANKNIFTY25OCT57000CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;354.800.000;372754;1,9E+15;2025-10-07T14:19:28;28/10/2025
BANKNIFTY25DEC56500CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.550.000.000;357477;1,8E+15;2025-10-07T14:20:14;30/12/2025
BANKNIFTY25DEC56500CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.550.000.000;357757;1,8E+15;2025-10-07T14:20:40;30/12/2025
BANKNIFTY25DEC56000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.862.000.000;475126;1,7E+15;2025-10-07T14:21:19;30/12/2025
BANKNIFTY25DEC56000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.865.000.000;475622;1,7E+15;2025-10-07T14:22:02;30/12/2025
BANKNIFTY25DEC56500CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.555.000.000;358976;1,8E+15;2025-10-07T14:23:17;30/12/2025
BANKNIFTY25DEC56500CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.560.000.000;359194;1,8E+15;2025-10-07T14:23:53;30/12/2025
BANKNIFTY25OCT57000CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;362.100.000;375452;1,9E+15;2025-10-07T14:24:45;28/10/2025
BANKNIFTY25OCT56000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;934.800.000;478267;1,7E+15;2025-10-07T14:24:49;28/10/2025
BANKNIFTY25OCT56500CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;613.450.000;360104;1,8E+15;2025-10-07T14:25:08;28/10/2025
BANKNIFTY25OCT56500CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;613.350.000;360103;1,8E+15;2025-10-07T14:25:08;28/10/2025
BANKNIFTY25OCT56500CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;613.350.000;360102;1,8E+15;2025-10-07T14:25:08;28/10/2025
BANKNIFTY25OCT56400CE;;07/10/2025;NSE;FO;;sell;FALSE;105.000.000;672.700.000;478740;1,7E+15;2025-10-07T14:25:13;28/10/2025
BANKNIFTY25DEC56000CE;;07/10/2025;NSE;FO;;sell;FALSE;70.000.000;1.870.000.000;479611;1,7E+15;2025-10-07T14:25:52;30/12/2025
BANKNIFTY25OCT56500PE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;493.550.000;360793;1,8E+15;2025-10-07T14:26:09;28/10/2025
NIFTY25O1425250CE;;07/10/2025;NSE;FO;;sell;FALSE;75.000.000;82.450.000;9379736;1,1E+15;2025-10-07T14:38:59;14/10/2025
BANKNIFTY25OCT56000CE;;08/10/2025;NSE;FO;;buy;FALSE;35.000.000;721.400.000;220067;1,7E+15;2025-10-08T10:42:53;28/10/2025
BANKNIFTY25OCT56000CE;;08/10/2025;NSE;FO;;buy;FALSE;35.000.000;718.350.000;220384;1,7E+15;2025-10-08T10:43:05;28/10/2025
BANKNIFTY25OCT56600CE;;08/10/2025;NSE;FO;;sell;FALSE;35.000.000;399.600.000;192147;1,9E+15;2025-10-08T10:43:37;28/10/2025
BANKNIFTY25NOV56500CE;;08/10/2025;NSE;FO;;buy;FALSE;35.000.000;898.450.000;170594;1,8E+15;2025-10-08T10:44:41;25/11/2025
BANKNIFTY25OCT56500CE;;08/10/2025;NSE;FO;;sell;FALSE;35.000.000;442.100.000;171127;1,8E+15;2025-10-08T10:45:14;28/10/2025
BANKNIFTY25OCT56500CE;;08/10/2025;NSE;FO;;sell;FALSE;35.000.000;442.000.000;171128;1,8E+15;2025-10-08T10:45:14;28/10/2025
BANKNIFTY25OCT56500CE;;08/10/2025;NSE;FO;;sell;FALSE;35.000.000;426.900.000;176536;1,8E+15;2025-10-08T10:47:05;28/10/2025
NIFTY25O1425050CE;;08/10/2025;NSE;FO;;buy;FALSE;75.000.000;134.950.000;1155583;1,4E+15;2025-10-08T11:03:23;14/10/2025
NIFTY25O1425250CE;;08/10/2025;NSE;FO;;buy;FALSE;75.000.000;47.700.000;1231773;1,1E+15;2025-10-08T11:03:34;14/10/2025
NIFTY25O1425150CE;;08/10/2025;NSE;FO;;sell;FALSE;75.000.000;82.200.000;2043991;1,6E+15;2025-10-08T11:03:44;14/10/2025
NIFTY25O1425150CE;;08/10/2025;NSE;FO;;sell;FALSE;75.000.000;82.200.000;2043992;1,6E+15;2025-10-08T11:03:44;14/10/2025
BANKNIFTY25NOV59000CE;;08/10/2025;NSE;FO;;buy;FALSE;35.000.000;114.800.000;233256;1,9E+15;2025-10-08T11:06:40;25/11/2025
BANKNIFTY25NOV59000CE;;08/10/2025;NSE;FO;;buy;FALSE;35.000.000;114.750.000;233255;1,9E+15;2025-10-08T11:06:40;25/11/2025
BANKNIFTY25NOV57100CE;;08/10/2025;NSE;FO;;sell;FALSE;70.000.000;537.500.000;181061;2E+15;2025-10-08T11:06:57;25/11/2025
NIFTY25OCT25200PE;;08/10/2025;NSE;FO;;buy;FALSE;75.000.000;250.800.000;2588839;1E+15;2025-10-08T11:30:36;28/10/2025
NIFTY25OCT25000PE;;08/10/2025;NSE;FO;;sell;FALSE;75.000.000;161.700.000;1822474;1,3E+15;2025-10-08T11:30:41;28/10/2025
NIFTY25OCT25300PE;;08/10/2025;NSE;FO;;buy;FALSE;75.000.000;308.700.000;1520613;1,2E+15;2025-10-08T11:30:51;28/10/2025
NIFTY25NOV24500PE;;08/10/2025;NSE;FO;;sell;FALSE;75.000.000;129.900.000;2602511;1E+15;2025-10-08T11:31:46;25/11/2025
NIFTY25NOV26000CE;;08/10/2025;NSE;FO;;buy;FALSE;75.000.000;96.100.000;1531091;1,2E+15;2025-10-08T11:32:18;25/11/2025
NIFTY25NOV25600CE;;08/10/2025;NSE;FO;;sell;FALSE;75.000.000;207.900.000;1593693;1,1E+15;2025-10-08T11:32:48;25/11/2025
NIFTY25NOV26500CE;;08/10/2025;NSE;FO;;buy;FALSE;75.000.000;32.550.000;2627415;1,5E+15;2025-10-08T11:33:49;25/11/2025
NIFTY25NOV26000CE;;08/10/2025;NSE;FO;;sell;FALSE;75.000.000;95.750.000;1539538;1,2E+15;2025-10-08T11:34:00;25/11/2025
NIFTY25OCT24500CE;;08/10/2025;NSE;FO;;buy;FALSE;75.000.000;687.900.000;2905510;1E+15;2025-10-08T12:15:50;28/10/2025
NIFTY25OCT25000CE;;08/10/2025;NSE;FO;;sell;FALSE;75.000.000;290.300.000;2311764;1,3E+15;2025-10-08T12:18:14;28/10/2025
BANKNIFTY25OCT56000PE;;08/10/2025;NSE;FO;;buy;FALSE;35.000.000;441.850.000;692561;1,7E+15;2025-10-08T15:21:59;28/10/2025
BANKNIFTY25OCT56000PE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;462.450.000;169784;1,7E+15;2025-10-09T10:17:58;28/10/2025
BANKNIFTY25OCT54000PE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;74.650.000;172764;1,7E+15;2025-10-09T10:19:13;28/10/2025
BANKNIFTY25OCT55700PE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;338.600.000;111155;1,8E+15;2025-10-09T10:19:26;28/10/2025
BANKNIFTY25OCT54000PE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;73.700.000;175036;1,7E+15;2025-10-09T10:19:35;28/10/2025
BANKNIFTY25OCT55700PE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;341.150.000;111623;1,8E+15;2025-10-09T10:19:45;28/10/2025
BANKNIFTY25OCT56500PE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;695.950.000;112666;1,8E+15;2025-10-09T10:20:47;28/10/2025
BANKNIFTY25OCT55000PE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;182.600.000;127570;1,9E+15;2025-10-09T10:20:50;28/10/2025
BANKNIFTY25OCT56500PE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;703.050.000;114029;1,8E+15;2025-10-09T10:21:49;28/10/2025
BANKNIFTY25OCT55000PE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;185.100.000;128880;1,9E+15;2025-10-09T10:21:54;28/10/2025
BANKNIFTY25OCT55000PE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;179.350.000;129821;1,9E+15;2025-10-09T10:23:04;28/10/2025
BANKNIFTY25OCT56000PE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;449.350.000;182126;1,7E+15;2025-10-09T10:23:07;28/10/2025
BANKNIFTY25OCT55000PE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;181.400.000;129957;1,9E+15;2025-10-09T10:23:19;28/10/2025
BANKNIFTY25OCT56000PE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;455.850.000;182574;1,7E+15;2025-10-09T10:23:27;28/10/2025
NIFTY25O1425200CE;;09/10/2025;NSE;FO;;buy;FALSE;75.000.000;101.700.000;2069435;1E+15;2025-10-09T11:40:01;14/10/2025
NIFTY25O1425050CE;;09/10/2025;NSE;FO;;sell;FALSE;75.000.000;205.400.000;2151742;1,4E+15;2025-10-09T11:40:40;14/10/2025
BANKNIFTY25OCT56300PE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;457.650.000;204314;2E+15;2025-10-09T11:46:45;28/10/2025
BANKNIFTY25OCT56500CE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;516.650.000;216097;1,8E+15;2025-10-09T11:47:09;28/10/2025
BANKNIFTY25OCT56500CE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;517.200.000;216899;1,8E+15;2025-10-09T11:47:28;28/10/2025
BANKNIFTY25NOV59000CE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;136.150.000;381670;1,9E+15;2025-10-09T14:38:24;25/11/2025
BANKNIFTY25NOV57100CE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;625.550.000;301921;2E+15;2025-10-09T14:38:33;25/11/2025
BANKNIFTY25NOV58000CE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;314.550.000;491810;1,7E+15;2025-10-09T14:40:46;25/11/2025
BANKNIFTY25OCT56500CE;;09/10/2025;NSE;FO;;buy;FALSE;35.000.000;458.050.000;335182;1,8E+15;2025-10-09T14:41:23;28/10/2025
BANKNIFTY25OCT56000CE;;09/10/2025;NSE;FO;;sell;FALSE;35.000.000;744.500.000;492236;1,7E+15;2025-10-09T14:41:28;28/10/2025
