open,high,low,close,volume,trend_code,year,month,day,hour,dayofweek,Actual_Label,Predicted_Label
5422.15,5443.55,5408.8,5414.15,0,1,2010,8,17,0,1,Sideways,Sideways
4806.2,4934.39,4806.05,4919.6,0,2,2011,8,29,0,0,Uptrend,Uptrend
25230.75,25238.35,25101.0,25111.45,0,0,2025,7,17,0,3,Downtrend,Downtrend
1049.5,1050.9,1035.5,1045.3,0,1,2002,5,22,0,2,Sideways,Sideways
11883.9,11883.95,11784.45,11844.1,0,2,2019,10,30,0,2,Uptrend,Uptrend
2489.1,2504.75,2480.85,2500.69,0,2,2005,11,10,0,3,Uptrend,Uptrend
3664.5,3682.2,3618.75,3661.9,0,2,2009,5,5,0,1,Uptrend,Uptrend
1944.15,1953.05,1887.1,1900.65,0,0,2004,1,16,0,4,Downtrend,Downtrend
2032.75,2033.0,2001.85,2008.2,0,0,2005,4,11,0,0,Downtrend,Downtrend
1094.45,1099.84,1087.3,1089.59,0,0,2003,1,3,0,4,Downtrend,Downtrend
2764.6,2764.6,2659.55,2674.6,0,0,2009,3,2,0,0,Downtrend,Downtrend
10531.05,10552.4,10469.25,10490.75,0,0,2017,12,27,0,2,Downtrend,Downtrend
11928.8,11969.25,11923.65,11946.75,0,2,2019,7,4,0,3,Uptrend,Uptrend
5246.8,5269.95,5237.1,5262.8,0,2,2010,3,19,0,4,Uptrend,Uptrend
2006.8,2034.35,2006.8,2028.7,0,2,2004,12,15,0,2,Uptrend,Uptrend
5596.75,5624.4,5583.05,5619.7,0,1,2012,10,31,0,2,Sideways,Sideways
5647.95,5699.35,5630.95,5682.35,0,2,2013,6,27,0,3,Uptrend,Uptrend
17312.84,17379.65,17302.7,17369.25,0,2,2021,9,9,0,3,Uptrend,Uptrend
17519.2,17559.8,17435.2,17464.75,0,2,2022,3,31,0,3,Uptrend,Uptrend
5037.39,5049.05,4921.45,4943.64,0,0,2011,12,8,0,3,Downtrend,Downtrend
11999.8,12039.25,11829.45,11922.8,0,0,2019,5,31,0,4,Downtrend,Downtrend
2070.55,2088.44,2052.25,2059.8,0,0,2004,12,30,0,3,Downtrend,Downtrend
5432.35,5432.35,5303.4,5312.55,0,0,2011,2,8,0,1,Downtrend,Downtrend
11531.6,11582.55,11461.0,11555.9,0,0,2019,7,9,0,1,Downtrend,Downtrend
23296.75,23546.8,23277.4,23508.4,0,2,2025,1,31,0,4,Uptrend,Uptrend
23515.4,23708.75,23433.5,23658.35,0,2,2025,3,24,0,0,Uptrend,Uptrend
6237.15,6309.05,6235.9,6299.15,0,2,2013,10,31,0,3,Uptrend,Uptrend
11675.85,11727.65,11640.1,11680.5,0,2,2018,8,31,0,4,Uptrend,Uptrend
21775.75,21813.05,21501.8,21522.1,0,1,2024,1,30,0,1,Sideways,Sideways
7990.35,8035.0,7984.0,8027.7,0,2,2014,9,1,0,0,Uptrend,Uptrend
1971.05,1972.85,1951.8,1957.1,0,0,2005,4,26,0,1,Downtrend,Downtrend
4801.8,4880.0,4791.35,4855.75,0,2,2010,2,16,0,1,Uptrend,Uptrend
10508.7,10558.85,10474.95,10488.45,0,0,2018,12,10,0,0,Downtrend,Downtrend
5122.75,5161.75,5111.75,5123.25,0,2,2009,12,2,0,2,Uptrend,Uptrend
3644.9,3711.05,3630.55,3643.6,0,1,2007,3,15,0,3,Sideways,Sideways
11412.5,11459.95,11379.3,11450.0,0,2,2018,8,8,0,2,Uptrend,Uptrend
11478.7,11479.1,11346.95,11359.45,0,0,2019,5,8,0,2,Downtrend,Downtrend
1789.1,1800.9,1751.05,1780.3,0,0,2003,12,23,0,1,Downtrend,Downtrend
18748.55,18829.25,18714.25,18817.4,0,2,2023,6,27,0,1,Uptrend,Uptrend
8468.04,8520.45,8425.95,8495.15,0,1,2015,8,19,0,2,Sideways,Sideways
24230.95,24426.15,24210.8,24406.1,0,0,2024,7,25,0,3,Downtrend,Downtrend
1055.59,1059.59,1048.2,1049.65,0,0,2003,2,26,0,2,Downtrend,Downtrend
11353.3,11366.25,11111.45,11178.4,0,0,2020,8,14,0,4,Downtrend,Downtrend
8956.4,8982.15,8927.54,8939.5,0,2,2017,2,23,0,3,Uptrend,Uptrend
8844.75,8844.79,8722.4,8750.2,0,0,2015,4,15,0,2,Downtrend,Downtrend
1143.65,1143.65,1078.09,1101.3,0,0,2001,4,27,0,4,Downtrend,Downtrend
1723.9,1740.3,1711.3,1736.25,0,2,2003,12,16,0,1,Uptrend,Uptrend
14865.3,14959.1,14760.8,14919.1,0,2,2021,3,2,0,1,Uptrend,Uptrend
972.3,992.05,972.3,990.35,0,2,2002,11,15,0,4,Uptrend,Uptrend
3945.45,3965.8,3935.3,3950.85,0,2,2006,11,24,0,4,Uptrend,Uptrend
17808.3,17811.5,17637.0,17656.35,0,0,2022,10,25,0,1,Downtrend,Downtrend
5220.7,5246.35,5212.64,5240.5,0,2,2012,8,1,0,2,Uptrend,Uptrend
5216.75,5300.1,5204.95,5258.45,0,1,2011,11,2,0,2,Sideways,Sideways
4243.95,4383.75,4243.95,4375.5,0,2,2009,6,26,0,4,Uptrend,Uptrend
11738.55,11783.25,11639.6,11678.5,0,0,2020,2,26,0,2,Downtrend,Downtrend
4898.89,4947.7,4860.1,4881.7,0,1,2009,11,10,0,1,Sideways,Sideways
929.45,931.35,921.1,924.3,0,0,2003,4,25,0,4,Downtrend,Downtrend
1065.59,1069.2,1061.09,1066.09,0,2,2003,2,21,0,4,Uptrend,Uptrend
10186.85,10255.35,10171.04,10245.0,0,2,2018,4,3,0,1,Uptrend,Uptrend
19809.6,19832.85,19768.85,19794.7,0,0,2023,11,24,0,4,Downtrend,Downtrend
1778.85,1794.3,1778.4,1789.15,0,2,2003,12,22,0,0,Uptrend,Uptrend
22327.5,22497.2,22224.35,22474.05,0,2,2024,3,6,0,2,Uptrend,Uptrend
10405.85,10408.55,10224.0,10245.25,0,0,2018,10,22,0,0,Downtrend,Downtrend
5860.5,5886.05,5850.15,5857.9,0,1,2012,12,17,0,0,Sideways,Sideways
8780.85,8847.65,8750.5,8779.85,0,2,2016,9,16,0,4,Uptrend,Uptrend
5786.05,5857.35,5759.65,5851.65,0,2,2011,4,20,0,2,Uptrend,Uptrend
11360.85,11462.35,11342.1,11428.3,0,2,2019,10,15,0,1,Uptrend,Uptrend
5097.35,5170.39,5093.45,5165.0,0,2,2012,6,21,0,3,Uptrend,Uptrend
4317.95,4398.8,4317.95,4335.35,0,2,2008,8,25,0,0,Uptrend,Uptrend
2090.69,2106.65,2081.69,2102.69,0,1,2005,6,13,0,0,Sideways,Sideways
1038.2,1047.95,1026.5,1041.65,0,1,2002,5,29,0,2,Sideways,Sideways
18074.3,18183.75,18032.45,18165.35,0,2,2023,1,18,0,2,Uptrend,Uptrend
6306.25,6327.1,6246.35,6261.65,0,0,2014,1,17,0,4,Downtrend,Downtrend
10301.6,10433.65,10295.45,10421.4,0,2,2018,3,12,0,0,Uptrend,Uptrend
5283.9,5329.55,5242.14,5302.85,0,2,2010,3,29,0,0,Uptrend,Uptrend
16382.5,16509.55,16376.05,16450.5,0,0,2021,8,20,0,4,Downtrend,Downtrend
4952.35,5017.89,4942.64,4998.95,0,2,2009,11,13,0,4,Uptrend,Uptrend
11934.65,11988.2,11888.9,11934.5,0,2,2020,10,13,0,1,Uptrend,Uptrend
6064.15,6083.55,6024.95,6069.3,0,2,2013,5,8,0,2,Uptrend,Uptrend
5249.2,5298.6,5249.2,5290.5,0,2,2010,4,1,0,3,Uptrend,Uptrend
10702.25,10710.2,10612.85,10651.8,0,1,2019,1,30,0,2,Sideways,Sideways
18235.65,18321.55,18228.75,18308.09,0,2,2022,1,17,0,0,Uptrend,Uptrend
11354.4,11452.05,11303.65,11333.85,0,0,2020,9,4,0,4,Downtrend,Downtrend
11423.15,11428.95,11359.7,11389.45,0,2,2018,8,7,0,1,Uptrend,Uptrend
3716.75,3777.6,3657.65,3765.2,0,1,2006,12,13,0,2,Sideways,Sideways
11922.45,12084.5,11919.75,12073.75,0,2,2019,11,25,0,0,Uptrend,Uptrend
11957.9,11974.55,11908.75,11930.35,0,2,2020,10,23,0,4,Uptrend,Uptrend
9348.15,9439.9,9219.95,9239.2,0,0,2020,5,11,0,0,Downtrend,Downtrend
10816.15,10856.55,10789.4,10842.85,0,2,2018,6,12,0,1,Uptrend,Uptrend
18382.7,18384.2,18048.0,18178.09,0,0,2021,10,21,0,3,Downtrend,Downtrend
1704.45,1755.45,1703.8,1747.5,0,2,2004,3,26,0,4,Uptrend,Uptrend
3455.0,3489.05,3430.4,3478.45,0,1,2006,4,10,0,0,Sideways,Sideways
17144.8,17328.55,17098.55,17311.8,0,2,2022,10,17,0,0,Uptrend,Uptrend
1417.8,1430.7,1397.65,1407.05,0,0,2003,9,9,0,1,Downtrend,Downtrend
2397.85,2447.85,2384.05,2443.69,0,1,2005,10,21,0,4,Sideways,Sideways
1193.59,1199.59,1182.55,1187.65,0,1,2002,3,8,0,4,Sideways,Sideways
4513.1,4582.35,4474.5,4571.45,0,2,2009,7,30,0,3,Uptrend,Uptrend
6170.15,6185.15,6120.95,6140.75,0,0,2013,11,8,0,4,Downtrend,Downtrend
4366.0,4366.0,4171.14,4178.6,0,0,2007,8,16,0,3,Downtrend,Downtrend
2361.94,2386.94,2320.05,2324.4,0,0,2005,8,8,0,0,Downtrend,Downtrend
934.2,943.15,927.8,929.7,0,0,2003,4,24,0,3,Downtrend,Downtrend
5466.1,5530.55,5464.75,5520.8,0,2,2011,3,8,0,1,Uptrend,Uptrend
1962.3,1984.4,1947.3,1977.5,0,2,2005,5,6,0,4,Uptrend,Uptrend
2799.85,2960.15,2799.85,2890.35,0,2,2006,6,16,0,4,Uptrend,Uptrend
1151.2,1179.0,1150.59,1174.95,0,2,2001,5,17,0,3,Uptrend,Uptrend
18300.45,18309.0,18115.35,18181.75,0,0,2023,5,17,0,2,Downtrend,Downtrend
1946.3,1969.2,1930.75,1955.0,0,2,2004,1,5,0,0,Uptrend,Uptrend
1359.1,1384.9,1355.3,1378.85,0,2,2001,2,2,0,4,Uptrend,Uptrend
1155.4,1170.2,1138.84,1143.75,0,0,2001,4,26,0,3,Downtrend,Downtrend
963.4,973.25,962.5,971.25,0,2,2001,10,16,0,1,Uptrend,Uptrend
1064.09,1064.09,1051.75,1053.75,0,0,2001,8,31,0,4,Downtrend,Downtrend
10209.54,10396.0,10105.1,10386.6,0,2,2018,10,31,0,2,Uptrend,Uptrend
5946.8,5976.65,5833.6,5865.75,0,1,2010,11,24,0,2,Sideways,Sideways
3269.05,3335.95,3046.6,3074.35,0,0,2008,10,17,0,4,Downtrend,Downtrend
23377.25,23391.65,23272.05,23311.8,0,2,2025,1,16,0,3,Uptrend,Uptrend
5426.15,5448.6,5393.85,5415.35,0,2,2012,8,23,0,3,Uptrend,Uptrend
4578.8,4578.8,4374.6,4387.89,0,0,2009,8,17,0,0,Downtrend,Downtrend
5380.35,5445.65,5305.0,5317.9,0,0,2012,3,16,0,4,Downtrend,Downtrend
953.9,960.85,948.05,959.85,0,2,2002,11,12,0,1,Uptrend,Uptrend
1914.45,1929.5,1909.45,1913.55,0,0,2004,2,16,0,0,Downtrend,Downtrend
11322.25,11370.4,11257.35,11314.0,0,1,2019,10,3,0,3,Sideways,Sideways
5948.2,5970.35,5946.9,5956.9,0,0,2013,2,5,0,1,Downtrend,Downtrend
14946.55,14956.55,14696.05,14721.3,0,0,2021,3,17,0,2,Downtrend,Downtrend
12195.3,12230.05,12162.3,12169.85,0,0,2020,1,21,0,1,Downtrend,Downtrend
1145.59,1148.84,1134.0,1138.45,0,1,2003,7,4,0,4,Sideways,Sideways
5151.5,5174.14,5130.25,5158.3,0,2,2012,1,25,0,2,Uptrend,Uptrend
3962.95,4110.55,3926.3,4092.25,0,2,2008,7,18,0,4,Uptrend,Uptrend
990.35,1000.3,989.05,996.85,0,2,2002,11,18,0,0,Uptrend,Uptrend
2455.85,2486.35,2455.85,2484.1,0,2,2005,9,12,0,0,Uptrend,Uptrend
2493.1,2519.4,2475.69,2489.1,0,2,2005,11,9,0,2,Uptrend,Uptrend
4442.35,4493.05,4403.7,4440.05,0,0,2007,7,30,0,0,Downtrend,Downtrend
2266.65,2293.94,2266.65,2291.69,0,2,2005,7,25,0,0,Uptrend,Uptrend
2853.85,2854.65,2757.3,2770.5,0,0,2009,2,17,0,1,Downtrend,Downtrend
5419.65,5447.5,5389.8,5396.75,0,0,2011,6,16,0,3,Downtrend,Downtrend
17202.9,17344.6,17175.75,17287.05,0,2,2022,3,17,0,3,Uptrend,Uptrend
10689.4,10717.25,10616.1,10633.3,0,0,2018,5,29,0,1,Downtrend,Downtrend
17370.09,17477.15,17339.0,17463.8,0,2,2022,2,9,0,2,Uptrend,Uptrend
8416.1,8469.35,8352.7,8377.7,0,0,2015,4,21,0,1,Downtrend,Downtrend
5450.65,5517.55,5432.75,5486.35,0,2,2011,5,20,0,4,Uptrend,Uptrend
6067.05,6175.65,6005.45,6159.3,0,2,2007,12,12,0,2,Uptrend,Uptrend
18570.85,18625.0,18536.95,18609.35,0,0,2022,12,8,0,3,Downtrend,Downtrend
20929.75,20950.0,20769.5,20926.35,0,1,2023,12,13,0,2,Sideways,Sideways
18177.9,18178.75,18048.65,18082.85,0,0,2022,11,2,0,2,Downtrend,Downtrend
25030.95,25078.3,24956.4,25010.9,0,2,2024,8,1,0,3,Uptrend,Uptrend
6037.85,6068.5,6018.6,6056.6,0,2,2013,1,15,0,1,Uptrend,Uptrend
5276.5,5295.8,5243.15,5253.75,0,1,2012,9,3,0,0,Sideways,Sideways
4586.95,4690.6,4536.25,4676.95,0,1,2008,6,5,0,3,Sideways,Sideways
9048.75,9099.05,9048.6,9086.3,0,2,2017,3,23,0,3,Uptrend,Uptrend
8512.25,8643.9,8498.65,8633.5,0,1,2015,7,22,0,2,Sideways,Sideways
4791.3,4827.8,4741.0,4751.3,0,1,2011,10,5,0,2,Sideways,Sideways
8403.85,8460.3,8397.4,8417.0,0,2,2017,1,18,0,2,Uptrend,Uptrend
5561.05,5597.35,5559.45,5592.0,0,2,2011,6,1,0,2,Uptrend,Uptrend
11558.25,11603.0,11484.4,11589.1,0,2,2018,9,7,0,4,Uptrend,Uptrend
977.4,992.05,973.5,984.3,0,1,2003,4,1,0,1,Sideways,Sideways
11381.55,11411.45,11268.95,11278.9,0,0,2018,9,18,0,1,Downtrend,Downtrend
4353.1,4411.0,4304.0,4384.85,0,2,2007,7,6,0,4,Uptrend,Uptrend
1017.05,1033.45,1017.05,1031.5,0,2,2003,4,7,0,0,Uptrend,Uptrend
8647.45,8687.2,8611.4,8622.9,0,1,2016,8,2,0,1,Sideways,Sideways
5674.25,5693.7,5651.05,5687.25,0,1,2012,10,15,0,0,Sideways,Sideways
10879.7,10910.9,10823.8,10831.4,0,0,2019,2,12,0,1,Downtrend,Downtrend
10614.45,10616.45,10582.3,10598.4,0,2,2018,11,7,0,2,Uptrend,Uptrend
8280.29,8294.04,8229.2,8261.65,0,0,2015,10,20,0,1,Downtrend,Downtrend
1371.75,1371.85,1322.65,1329.25,0,0,2003,9,15,0,0,Downtrend,Downtrend
10039.95,10040.75,9508.0,9590.15,0,0,2020,3,12,0,3,Downtrend,Downtrend
5609.75,5629.95,5491.35,5505.35,0,0,2012,2,22,0,2,Downtrend,Downtrend
5321.05,5338.2,5232.75,5303.55,0,1,2011,2,25,0,4,Sideways,Sideways
11561.45,11599.0,11519.5,11582.9,0,2,2019,7,11,0,3,Uptrend,Uptrend
3755.8,3774.15,3687.9,3701.05,0,0,2006,5,11,0,3,Downtrend,Downtrend
22874.95,22940.7,22807.95,22907.6,0,2,2025,3,19,0,2,Uptrend,Uptrend
11915.15,11946.2,11867.6,11884.5,0,0,2019,11,18,0,0,Downtrend,Downtrend
16775.84,16951.5,16764.84,16931.05,0,2,2021,8,30,0,0,Uptrend,Uptrend
10451.9,10596.25,10440.54,10582.5,0,1,2018,11,13,0,1,Sideways,Sideways
8313.04,8356.75,8308.65,8328.35,0,2,2016,7,1,0,4,Uptrend,Uptrend
1370.05,1370.05,1335.65,1355.1,0,0,2001,2,22,0,3,Downtrend,Downtrend
7469.0,7478.45,7422.15,7454.15,0,0,2014,7,14,0,0,Downtrend,Downtrend
17922.8,18072.05,17886.95,18053.3,0,2,2023,1,17,0,1,Uptrend,Uptrend
4248.64,4275.35,4220.1,4267.39,0,2,2007,6,21,0,3,Uptrend,Uptrend
5765.45,5878.8,5754.6,5865.0,0,2,2007,12,3,0,0,Uptrend,Uptrend
2146.55,2151.35,2122.0,2128.94,0,0,2005,3,15,0,1,Downtrend,Downtrend
4416.2,4418.55,4271.3,4283.85,0,0,2008,8,21,0,3,Downtrend,Downtrend
6070.9,6201.45,6070.9,6189.35,0,2,2013,10,18,0,4,Uptrend,Uptrend
1933.05,1956.95,1925.35,1934.05,0,2,2005,1,18,0,1,Uptrend,Uptrend
6006.2,6020.1,5958.45,5971.5,0,0,2013,1,9,0,2,Downtrend,Downtrend
969.85,974.75,967.35,970.3,0,0,2002,9,23,0,0,Downtrend,Downtrend
10761.5,10762.35,10687.85,10700.45,0,0,2018,1,16,0,1,Downtrend,Downtrend
1063.05,1076.59,1062.2,1075.5,0,1,2001,8,14,0,1,Sideways,Sideways
24396.55,24402.65,24193.75,24315.95,0,1,2024,7,11,0,3,Sideways,Sideways
6128.25,6187.3,6128.25,6169.9,0,2,2013,5,16,0,3,Uptrend,Uptrend
22048.3,22353.3,22047.75,22338.75,0,2,2024,3,1,0,4,Uptrend,Uptrend
5866.8,5894.95,5859.0,5889.25,0,2,2012,12,4,0,1,Uptrend,Uptrend
2900.3,2900.3,2870.95,2884.05,0,2,2006,1,23,0,0,Uptrend,Uptrend
16290.95,16414.7,16185.75,16214.7,0,0,2022,5,23,0,0,Downtrend,Downtrend
2184.0,2204.44,2162.94,2194.3,0,2,2005,6,24,0,4,Uptrend,Uptrend
8029.1,8100.7,7927.05,8088.6,0,0,2016,6,24,0,4,Downtrend,Downtrend
2062.15,2074.5,2045.5,2052.25,0,1,2005,2,2,0,2,Sideways,Sideways
10063.25,10114.85,10005.5,10020.55,0,1,2017,7,27,0,3,Sideways,Sideways
12131.35,12134.65,12046.3,12053.95,0,2,2019,12,16,0,0,Uptrend,Uptrend
12026.4,12098.85,12023.6,12086.7,0,2,2019,12,13,0,4,Uptrend,Uptrend
5478.25,5544.7,5478.1,5540.2,0,2,2010,8,19,0,3,Uptrend,Uptrend
6116.3,6120.25,6074.65,6082.0,0,0,2010,10,26,0,1,Downtrend,Downtrend
3215.5,3252.1,3167.05,3185.3,0,0,2006,5,30,0,1,Downtrend,Downtrend
5548.85,5558.3,5496.35,5545.3,0,2,2011,6,28,0,1,Uptrend,Uptrend
6673.05,6702.6,6643.8,6695.9,0,2,2014,3,28,0,4,Uptrend,Uptrend
6079.9,6128.75,6039.4,6121.6,0,1,2010,11,15,0,0,Sideways,Sideways
6002.95,6038.1,5966.75,5982.1,0,0,2010,10,20,0,2,Downtrend,Downtrend
10207.4,10242.95,10175.1,10230.85,0,2,2017,10,16,0,0,Uptrend,Uptrend
17584.85,17595.3,17442.35,17530.3,0,0,2022,4,12,0,1,Downtrend,Downtrend
1121.45,1131.95,1113.65,1130.05,0,1,2001,5,4,0,4,Sideways,Sideways
8086.35,8100.35,8031.75,8060.7,0,2,2015,11,3,0,1,Uptrend,Uptrend
4478.1,4537.95,4405.95,4517.8,0,2,2009,6,16,0,1,Uptrend,Uptrend
4995.0,5023.8,4991.39,5018.39,0,2,2012,1,19,0,3,Uptrend,Uptrend
9104.0,9133.55,9089.4,9108.0,0,2,2017,3,24,0,4,Uptrend,Uptrend
15437.75,15606.35,15374.0,15582.8,0,2,2021,5,31,0,0,Uptrend,Uptrend
5689.7,5710.8,5554.85,5565.25,0,0,2011,5,3,0,1,Downtrend,Downtrend
17695.7,17764.65,17587.65,17655.6,0,1,2022,9,6,0,1,Sideways,Sideways
1040.3,1040.75,1029.55,1031.25,0,0,2003,3,6,0,3,Downtrend,Downtrend
6015.8,6017.0,5986.55,6009.5,0,2,2013,1,3,0,3,Uptrend,Uptrend
2558.5,2592.5,2549.85,2574.8,0,2,2005,9,27,0,1,Uptrend,Uptrend
8201.15,8285.6,8188.3,8270.45,0,2,2016,6,23,0,3,Uptrend,Uptrend
18008.05,18047.4,17795.55,17859.45,0,0,2023,1,6,0,4,Downtrend,Downtrend
4524.39,4550.0,4392.0,4539.35,0,2,2008,6,12,0,3,Uptrend,Uptrend
1110.9,1122.65,1109.65,1112.3,0,1,2001,12,7,0,4,Sideways,Sideways
12039.8,12039.8,11830.25,11843.75,0,0,2019,6,6,0,3,Downtrend,Downtrend
12102.35,12103.55,11990.75,12031.5,0,0,2020,2,10,0,0,Downtrend,Downtrend
1920.5,1944.45,1920.15,1942.6,0,2,2005,5,4,0,2,Uptrend,Uptrend
9908.15,9989.35,9906.6,9979.7,0,2,2017,10,6,0,4,Uptrend,Uptrend
13970.0,14024.85,13936.45,13981.75,0,2,2020,12,31,0,3,Uptrend,Uptrend
8623.9,8624.1,8559.0,8603.45,0,0,2015,7,20,0,0,Downtrend,Downtrend
3939.1,3958.9,3856.7,3942.0,0,1,2007,2,26,0,0,Sideways,Sideways
24489.6,24503.35,24179.05,24199.35,0,0,2024,11,7,0,3,Downtrend,Downtrend
861.35,877.0,859.2,873.7,0,1,2001,9,26,0,2,Sideways,Sideways
1777.85,1782.1,1750.3,1781.05,0,1,2004,10,26,0,1,Sideways,Sideways
8005.1,8128.9,8005.1,8119.3,0,2,2015,10,5,0,0,Uptrend,Uptrend
4861.95,4898.85,4834.2,4866.0,0,2,2012,1,13,0,4,Uptrend,Uptrend
8166.5,8200.0,8150.8,8178.5,0,2,2016,5,30,0,0,Uptrend,Uptrend
11063.9,11076.3,10985.3,11017.0,0,0,2019,8,20,0,1,Downtrend,Downtrend
8053.7,8091.8,7961.65,8001.95,0,2,2015,8,28,0,4,Uptrend,Uptrend
1319.25,1333.55,1300.25,1302.9,0,1,2003,9,22,0,0,Sideways,Sideways
19581.2,19726.25,19551.05,19638.3,0,1,2023,9,29,0,4,Sideways,Sideways
10318.75,10393.65,10277.6,10311.2,0,2,2020,6,22,0,0,Uptrend,Uptrend
1091.34,1099.0,1090.0,1092.84,0,1,2002,1,22,0,1,Sideways,Sideways
1066.05,1082.59,1065.65,1077.7,0,2,2001,12,4,0,1,Uptrend,Uptrend
23637.65,23822.8,23562.8,23742.9,0,2,2025,1,1,0,2,Uptrend,Uptrend
11502.1,11565.3,11499.65,11551.75,0,2,2018,8,20,0,0,Uptrend,Uptrend
1306.0,1333.5,1306.0,1329.1,0,2,2001,1,19,0,4,Uptrend,Uptrend
